"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-09-30,"Town of Jaffrey","NH","Keene","Cheshire",7674,1395,-0.00570206699928724,-0.0210526315789474,0.0212298682284041,1811
2016-09-30,"Homedale","ID","Boise City","Owyhee",7675,848,0,-0.0116550116550117,-0.0319634703196347,699
2016-09-30,"Winston","FL","Lakeland","Polk",7676,875,-0.00228050171037628,-0.00793650793650794,-0.00681044267877412,1683
2016-09-30,"Londonderry","PA","Harrisburg","Dauphin",7677,1214,0.00247729149463253,0.0158995815899582,0.00998336106489185,1458
2016-09-30,"Town of Poultney","VT","Rutland","Rutland",7678,1488,-0.0197628458498024,-0.0664993726474278,0.032616238723109,1108
2016-09-30,"Essexville","MI","Bay City","Bay",7679,815,-0.00609756097560976,0,0.00122850122850123,1548
2016-09-30,"Upper Frederick Township","PA","Philadelphia","Montgomery",7680,1578,0.00254129606099111,0.0108904548366432,0.00445576066199873,1174
2016-09-30,"Anna","OH","Sidney","Shelby",7681,1249,0.00240770465489567,-0.00715421303656598,-0.00715421303656598,1179
2016-09-30,"Thompson","CT","Worcester","Windham",7682,1432,-0.00693481276005548,0.0105857445306987,0.0112994350282486,1618
2016-09-30,"West Monroe","MI","Monroe","Monroe",7683,964,0,-0.0242914979757085,0.00521376433785193,570
2016-09-30,"Town of Kewaskum","WI","Milwaukee","Washington",7684,1245,0.0032232070910556,-0.0265832681782643,-0.00717703349282297,2130
2016-09-30,"Heidelberg Township","PA","Lebanon","Lebanon",7685,1088,-0.0109090909090909,-0.0162748643761302,0.0391595033428844,800
2016-09-30,"Nockamixon Township","PA","Philadelphia","Bucks",7686,1774,-0.00838457238680827,-0.018262313226342,-0.0284775465498357,1363
2016-09-30,"Mayfield","OH","Cleveland","Cuyahoga",7687,1907,-0.0103788271925272,-0.0230532786885246,0.0170666666666667,1254
2016-09-30,"Grantley","PA","York","York",7688,1579,-0.0143570536828964,-0.0324754901960784,0.0456953642384106,774
2016-09-30,"Bradley Beach","NJ","New York","Monmouth",7689,2164,-0.00597152044097382,0.00371057513914657,-0.0390763765541741,2104
2016-09-30,"Park Layne","OH","Springfield","Clark",7690,681,0.0164179104477612,0.0194610778443114,-0.00728862973760933,1435
2016-09-30,"Starr","SC","Greenville","Anderson",7691,829,0,0.0285359801488834,0.0453972257250946,1832
2016-09-30,"Seagrove","NC","Greensboro","Randolph",7692,916,-0.0139935414424112,-0.026567481402763,0.0303712035995501,1408
2016-09-30,"Heidelberg Township","PA","Allentown","Lehigh",7693,1536,0.0131926121372032,0.0513347022587269,0.11304347826087,1188
2016-09-30,"Avalon","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",7694,2729,-0.00182882223847842,-0.00619082301529497,0.0190440627333831,1154
2016-09-30,"Jesup","IA",,"Buchanan",7695,1134,-0.0147697654213727,-0.0446503791069924,-0.0340715502555366,1284
2016-09-30,"Dinwiddie","VA","Richmond","Dinwiddie",7696,1175,-0.00169923534409516,-0.00508044030482642,-0.00676246830092984,1919
2016-09-30,"Hauula","HI","Urban Honolulu","Honolulu",7697,2286,-0.0116731517509728,-0.0155038759689922,-0.0176192522561238,1765
2016-09-30,"Fairview","NC","Charlotte","Union",7698,1495,0.00537995965030262,0.0232717316906229,0.0374739764052741,1237
2016-09-30,"Charleston Township","PA",,"Tioga",7699,1162,-0.010221465076661,-0.0284280936454849,-0.0218855218855219,734
2016-09-30,"Forward Township","PA","Pittsburgh","Allegheny",7700,948,-0.016597510373444,-0.0538922155688623,-0.0548354935194417,1231
2016-09-30,"Vonore","TN",,"Monroe",7701,1201,0.000833333333333333,-0.00497100248550124,-0.00249169435215947,3004
2016-09-30,"Maize","KS","Wichita","Sedgwick",7702,1237,-0.00960768614891913,-0.0244479495268139,-0.0754857997010463,1561
2016-09-30,"Oak Valley","NJ","Philadelphia","Gloucester",7703,1542,-0.00323206205559147,-0.00644329896907216,0.00456026058631922,1292
2016-09-30,"Glen Ellen","CA","Santa Rosa","Sonoma",7704,3003,0.00603015075376884,0.0128161888701518,0.115527488855869,1272
2016-09-30,"Town of Cambridge","NY","Glens Falls","Washington",7705,1645,0.0185758513931889,0.00673194614443084,-0.0155595451825254,1041
2016-09-30,"Newport","MN","Minneapolis-St Paul","Washington",7706,1351,-0.00661764705882353,-0.02735781137509,-0.0280575539568345,1203
2016-09-30,"Brookfield","MA","Worcester","Worcester",7707,1513,-0.00132013201320132,0,0.0506944444444444,1114
2016-09-30,"Summerdale","AL","Daphne","Baldwin",7708,1196,-0.00333333333333333,0,-0.00166944908180301,1622
2016-09-30,"Taylorsville","GA","Atlanta","Bartow",7709,1075,-0.0101289134438306,-0.00830258302583026,-0.0128558310376492,1626
2016-09-30,"Pinewood","SC",,"Clarendon",7710,816,-0.0168674698795181,-0.0522648083623693,-0.112078346028292,1696
2016-09-30,"Minooka","IL","Chicago","Grundy",7711,1716,-0.0075187969924812,-0.00579374275782155,0.107096774193548,4677
2016-09-30,"Wilkes-Barre Township","PA","Scranton","Luzerne",7712,795,-0.0111940298507463,-0.0293040293040293,0.0127388535031847,1111
2016-09-30,"Franklin Township","PA","Allentown","Carbon",7713,1308,-0.0216903515332835,-0.0353982300884956,-0.0158013544018059,870
2016-09-30,"Reno","TX","Dallas-Fort Worth","Parker",7714,1188,-0.000841042893187553,0.0050761421319797,0.0513274336283186,800
2016-09-30,"Blairsville","PA","Indiana","Indiana",7715,651,0.0235849056603774,0.00930232558139535,-0.222222222222222,1414
2016-09-30,"East Hills","NY","New York","Nassau",7716,5816,0.0070995670995671,0.0232230823363828,0.0959110608630111,1151
2016-09-30,"Montrose","MN","Minneapolis-St Paul","Wright",7717,1290,-0.00309119010819165,-0.0114942528735632,0.053921568627451,1470
2016-09-30,"Fayette Township","PA",,"Juniata",7718,1144,-0.002615518744551,-0.0120898100172712,-0.0255536626916525,708
2016-09-30,"Campbell","NY","Corning","Steuben",7719,1386,0.00289435600578871,0.0161290322580645,0.0492051476154428,902
2016-09-30,"Town of Holland","NY","Buffalo","Erie",7720,1355,-0.0314510364546104,-0.0769754768392371,-0.0782312925170068,1015
2016-09-30,"Brewerton","NY","Syracuse","Onondaga",7721,1382,-0.00432276657060519,-0.00503959683225342,0.0290394638868206,1323
2016-09-30,"Dilworth","MN","Fargo","Clay",7722,1236,-0.0298273155416013,-0.0593607305936073,-0.0305882352941176,1326
2016-09-30,"Pistakee Highlands","IL","Chicago","McHenry",7723,1339,-0.00741289844329133,-0.0226277372262774,-0.00372023809523809,1512
2016-09-30,"Lacy-Lakeview","TX","Waco","McLennan",7724,939,0.0173347778981582,0.0503355704697987,0.0956826137689615,1779
2016-09-30,"Eagle Lake","TX",,"Colorado",7725,1208,-0.00821018062397373,-0.0178861788617886,-0.0033003300330033,966
2016-09-30,"Town of Canisteo","NY","Corning","Steuben",7726,1245,-0.0103338632750397,-0.029618082618862,-0.0503432494279176,1104
2016-09-30,"Town of Rochester","NY","Kingston","Ulster",7727,1570,-0.00946372239747634,-0.00632911392405063,0.013557133634603,2184
2016-09-30,"Princeton","MA","Worcester","Worcester",7728,1857,-0.0262191924488726,-0.0820563519525457,-0.0630676084762866,1306
2016-09-30,"Box Elder","SD","Rapid City","Pennington",7729,1301,-0.00153491941673062,-0.0136467020470053,-0.0419734904270987,1529
