"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-09-30,"Killeen","TX","Killeen","Bell",161,948,-0.00210526315789474,-0.0145530145530146,-0.025693730729702,37538
2016-09-30,"Roanoke","VA","Roanoke","Roanoke City",162,1067,0.00187793427230047,0.0113744075829384,0.0564356435643564,59943
2016-09-30,"Sioux Falls","SD","Sioux Falls","Minnehaha",163,1145,-0.00261324041811847,-0.00434782608695652,0.0223214285714286,39753
2016-09-30,"Tempe","AZ","Phoenix","Maricopa",164,1416,0,0.0049680624556423,0.0473372781065089,43219
2016-09-30,"Vancouver","WA","Portland","Clark",165,1574,0.00639386189258312,0.00962155227710071,0.0692934782608696,45961
2016-09-30,"Huntsville","AL","Huntsville","Madison",166,987,-0.00101214574898785,-0.00903614457831325,-0.0688679245283019,57546
2016-09-30,"El Cajon","CA","San Diego","San Diego",167,2335,0.00171600171600172,0.0112602858380251,0.047554957379991,32320
2016-09-30,"Palmdale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",168,1681,0.00658682634730539,0.0187878787878788,0.0645978467384421,44217
2016-09-30,"Topeka","KS","Topeka","Shawnee",169,939,-0.00739957716701903,-0.0369230769230769,-0.00529661016949152,51012
2016-09-30,"Elk Grove","CA","Sacramento","Sacramento",170,1800,0.00390407138873397,0.0112359550561798,0.053864168618267,47483
2016-09-30,"Pueblo","CO","Pueblo","Pueblo",171,1089,0.00183992640294388,0.00183992640294388,0.101112234580384,51418
2016-09-30,"Fredericksburg","VA","Washington","Spotsylvania",172,1543,-0.00387346675274371,-0.00962772785622593,-0.011531069827034,59265
2016-09-30,"Cape Coral","FL","Fort Myers","Lee",173,1556,0.00516795865633075,0.0176586003924133,0.0672153635116598,75238
2016-09-30,"Springfield","MA","Springfield","Hampden",174,1404,-0.0126582278481013,-0.0350515463917526,0.0270665691294806,28456
2016-09-30,"Pembroke Pines","FL","Miami-Fort Lauderdale","Broward",175,1995,0.00301659125188537,0.0126903553299492,0.0566737288135593,55390
2016-09-30,"Murfreesboro","TN","Nashville","Rutherford",176,1396,0.0028735632183908,0.0174927113702624,0.0583775587566338,55374
2016-09-30,"Clarksville","TN","Clarksville","Montgomery",177,1031,-0.000968992248062016,-0.000968992248062016,-0.0162213740458015,59754
2016-09-30,"Naperville","IL","Chicago","Du Page",178,2369,0,0.00722789115646258,-0.00294612794612795,51147
2016-09-30,"Peoria","AZ","Phoenix","Maricopa",179,1379,0.00145243282498184,0.0102564102564103,0.0526717557251908,55882
2016-09-30,"Fairfax","VA","Washington","Fairfax",180,2494,0.00120433560818948,0.00645682001614205,0.0121753246753247,44031
2016-09-30,"Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",181,2555,0.00550964187327824,0.0134867116223721,0.0523064250411862,51641
2016-09-30,"Pomona","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",182,2003,0.000999500249875062,0.00653266331658292,0.0637280934678704,26190
2016-09-30,"Lafayette","LA","Lafayette","Lafayette",183,1354,-0.00950987564008778,-0.0279971284996411,-0.0616770616770617,45814
2016-09-30,"Kansas City","KS","Kansas City","Wyandotte",184,825,-0.00241837968561064,-0.0190249702734839,-0.0072202166064982,44673
2016-09-30,"Boynton Beach","FL","Miami-Fort Lauderdale","Palm Beach",185,1839,0.00822368421052632,0.017146017699115,0.0425170068027211,69437
2016-09-30,"Syracuse","NY","Syracuse","Onondaga",186,1102,-0.00361663652802893,-0.0239149689991143,-0.000906618313689937,24906
2016-09-30,"Salem","OR","Salem","Marion",187,1443,0.00417536534446764,0.0126315789473684,0.07847533632287,38994
2016-09-30,"Hollywood","FL","Miami-Fort Lauderdale","Broward",188,1791,0,0.00674536256323777,0.0382608695652174,52656
2016-09-30,"Paterson","NJ","New York","Passaic",189,1483,-0.0133067198935462,-0.0351333767078725,-0.0856966707768187,19429
2016-09-30,"Lakewood","CO","Denver","Jefferson",190,1974,-0.00303030303030303,-0.00453857791225416,0.0362204724409449,47511
2016-09-30,"Alexandria","VA","Washington","Alexandria City",191,2453,-0.0032507110930516,-0.00848827809215845,-0.00648035641960308,41512
2016-09-30,"Dayton","OH","Dayton","Montgomery",192,710,-0.00140646976090014,-0.00280898876404494,0.0319767441860465,45583
2016-09-30,"Yuma","AZ","Yuma","Yuma",193,940,-0.0031813361611877,-0.0177638453500522,-0.0228690228690229,32896
2016-09-30,"Sunnyvale","CA","San Jose","Santa Clara",194,3909,-0.00407643312101911,-0.00178753830439224,0.0174388339406559,27778
2016-09-30,"Visalia","CA","Visalia","Tulare",195,1248,0,0.000801924619085806,-0.0110935023771791,38606
2016-09-30,"Las Cruces","NM","Las Cruces","Dona Ana",196,979,-0.00203873598369011,-0.0101112234580384,0.00204708290685773,40382
2016-09-30,"Charleston","SC","Charleston","Charleston",197,1775,-0.000563063063063063,0.0108200455580866,0.0597014925373134,58657
2016-09-30,"Beaumont","TX","Beaumont","Jefferson",198,1065,0.00852272727272727,0.0056657223796034,0.0441176470588235,41686
2016-09-30,"Pasadena","TX","Houston","Harris",199,1324,0.00151285930408472,0.00151285930408472,0.0216049382716049,30324
2016-09-30,"Bridgeport","CT","Stamford","Fairfield",200,1843,0.00108636610537751,0.00381263616557734,0.0388951521984216,20201
2016-09-30,"Eugene","OR","Eugene","Lane",201,1372,0.00365764447695684,0.0185597624350408,0.0769230769230769,48978
2016-09-30,"Escondido","CA","San Diego","San Diego",202,2290,0.000436871996505024,0.00131176213379974,0.0485347985347985,29506
2016-09-30,"Newark","DE","Philadelphia","New Castle",203,1489,-0.00334672021419009,-0.00865512649800266,0.0304498269896194,40278
2016-09-30,"Sugar Land","TX","Houston","Fort Bend",204,2069,-0.0109942638623327,-0.0272684532204984,-0.0461041954817888,47438
2016-09-30,"Round Rock","TX","Austin","Williamson",205,1694,0,0.00355450236966825,0.0137642130460802,39236
2016-09-30,"Hampton","VA","Virginia Beach","Hampton City",206,1194,-0.005,-0.0205086136177194,-0.0132231404958678,43890
2016-09-30,"Pasadena","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",207,2861,0.000699545295557887,0.00774920746741811,0.074755822689707,30663
2016-09-30,"Torrance","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",208,3069,0.003269042170644,0.0122031662269129,0.0619377162629758,33366
2016-09-30,"Columbia","SC","Columbia","Richland",209,1117,-0.00799289520426288,-0.0123784261715296,0.0054005400540054,31993
2016-09-30,"Tyler","TX","Tyler","Smith",210,1182,-0.00253164556962025,-0.0100502512562814,-0.015,37471
2016-09-30,"Mesquite","TX","Dallas-Fort Worth","Dallas",211,1325,0.0045489006823351,0.00531107738998482,0.0367762128325509,36603
2016-09-30,"Fullerton","CA","Los Angeles-Long Beach-Anaheim","Orange",212,2712,0.00444444444444444,0.018018018018018,0.060617911615174,30563
