"RegionName","SizeRank","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Laredo, TX",142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.950570342205323,0.984375,0.950570342205323,0.950570342205323,0.9375,0.95679012345679,0.956520061728395,0.950570342205323,0.950570342205323,0.950570342205323,0.950570342205323,0.950570342205323,0.950570342205323,0.950570342205323,0.956657555642327
"Crestview-Fort Walton Beach-Destin, FL",143,,,,,,,,,,,,,,,,,,,,,,,,,,,0.752314814814815,0.7125,0.742857142857143,0.78125,0.862286689419795,0.78125,0.779024792853444,0.807291666666667,0.807291666666667,0.807291666666667,0.803108808290155,0.807291666666667,0.807291666666667,0.807291666666667,0.807291666666667,0.807291666666667,0.855990783410138,0.887784090909091,0.884761904761905,0.903809523809524,0.903809523809524,0.90625,0.99080998859171,0.954982993197279,0.924642857142857,0.985507246376812,0.922619047619048,0.895,0.90625,0.885524816127366,0.967105263157895,0.965034113060429,0.962250712250712,1.04714912280702,1.08148289943849,1.0351966873706,1.11580086580087,0.931583214198543,0.916666666666667,0.859375,0.900052374301676,0.893854748603352,0.869791666666667,0.931897050318103,0.90625,0.92436974789916
"Topeka, KS",144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.688679245283019,0.651504057599609,0.658411405295316,0.714177978883861,0.718,0.712962962962963,0.712962962962963,0.637717748268723,0.631469979296066,0.631469979296066,0.689572192513369,0.672051644398767,0.668154761904762,0.625556875556876,0.643939393939394,0.68433908045977,0.669702342574683,0.670212765957447,0.685885468403051,0.68407960199005,0.709677419354839,0.68407960199005,0.6175,0.615127487562189,0.615671641791045,0.621459089393526,0.625,0.636363636363636,0.652576722640417,0.665834298397993,0.651544401544402,0.702977594339623,0.650452488687783,0.745947478090335
"Macon, GA",145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.645889792231256,0.623246492985972,0.574525745257453,0.625,0.642620232172471,0.641025641025641,0.666032350142721,0.657781599312124,0.645132743362832,0.655653450807636,0.659054964093106,0.680871285425537,0.65465831436671,0.653663177925785,0.660363924050633,0.670340681362725,0.665750915750916,0.660702183279276,0.684320815544132,0.719063545150502,0.651595744680851,0.672466680917831,0.673883837910457,0.706811146597718,0.701836734693878,0.701836734693878,0.714668307202641,0.68414582976284,0.678302793139001,0.6784140969163,0.6784140969163,0.664929149797571,0.631663974151858,0.65552451333814
"Champaign-Urbana, IL",146,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11111111111111,1.07736742424242,1.07736742424242,1.07736742424242,0.92436974789916,1,0.977190721649485,0.97007333305074,0.936952714535902,1.01777196491768,1.12436921783011,1.2375,1.14773718345147,1.04932126696833,1.07291666666667,1.02941176470588,1.06923076923077,1.07803382567469,1.07619087695674,1.0129659643436,1.0154857522549,1.15900383141762,1.16666666666667,1.16666666666667,1.16075191570881,1.16666666666667,1.19047619047619,1.12994350282486,1.05882352941176,1.07291666666667,1.05,0.992307692307692,1.02589285714286,1.09080529706514,1.12291666666667,1.12792056074766,1.11377537303401,1.1,1.09090909090909,1.08035714285714,1.08050847457627,1.04184173669468,1.04026845637584,0.93454915239085,1.03448275862069,0.933791411042945
"Tuscaloosa, AL",147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.812302839116719,0.812302839116719,0.79196187890322,0.777884615384615,0.812302839116719,0.894396551724138,0.901555122335098,0.86864406779661,0.812302839116719,0.858050847457627,0.948407431984074,0.942269409422694,0.972094675203989,0.946401225114854,0.899089450380981,0.812302839116719
"Sioux Falls, SD",148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.811224489795918,0.827464788732394,0.831818181818182,0.851648351648352,0.872222222222222,0.86258210180624,0.868055555555556,0.834364640883978,0.852941176470588,0.838235294117647,0.838235294117647,0.833582377542046,0.835336538461538,0.908126548219014,0.898583146905295,0.899082568807339,0.914634146341463,0.920542635658915,0.91358024691358,0.96875,0.923076923076923,0.966386554621849,0.92218660968661,0.915132924335378
"Chico, CA",149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94475138121547,0.892405063291139,0.91187270501836,0.9375,0.9375,0.889404485692189,0.902777777777778,0.979192166462668,0.996794871794872,0.990622032288699,1.00979192166463,1.02777777777778,0.988026137135098,1.05932203389831,1.06818181818182,1.13392857142857,1.00979192166463,1.0507880910683,1.08654970760234,1.17647058823529,1.09232954545455,1.11627906976744,1.12012987012987,1.12012987012987,1.05681818181818,1.05,1.02771639042357,1,1.07558139534884,1.14615384615385,1.08815390346442,1.13100392402764,1.02857142857143,1.03684210526316,1.03913043478261,1.04986824769433
"Charlottesville, VA",150,,,,,,,,,,,,,,,,0.845,0.872389593886911,0.867647058823529,0.916666666666667,0.931203931203931,0.916666666666667,0.958230958230958,0.931203931203931,0.923076923076923,1.00139925373134,1.04126918909986,1.03377902885292,1.04545454545455,0.993762993762994,1.04216427004631,1.04413138231631,1.08704027454027,1.08650553213909,1.10789980732177,1.08754208754209,1.06078767123288,1.08710950647125,1.06934931506849,1.0547165189205,1.04216427004631,1.04838709677419,1.0603712174525,1.07915360501567,1.07638888888889,1.04781544256121,1.05212765957447,1.06206896551724,1.04166666666667,1.04606060606061,1.00957446808511,1.04027033065237,1.05034150757077,1.08108108108108,1.07437275985663,1.05,1.044703595724,1.04436437647835,1.05867346938776,1.06188197767145,1.06304964539007,1.19201405734748,1.15766951942067,1.19271814187068,1.19271814187068,1.12779418240215,1.17368421052632,1.10138248847926,1.19726858877086,1.15075757575758,1.13297872340426,1.20472972972973,1.196875
"Longview, TX",151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.907550441361917,0.896075146583702,0.913461538461538,0.913461538461538,0.898233530878887,0.975616871506277,1.03388582086645,1.03913043478261,1.03333333333333,1.02737819454518,1.03192934782609,1.03913043478261,1.03931573714182,1.04891304347826,1.01587072247378,1.00966305133416,0.996666666666667,0.996153846153846,0.877947782144862,0.970531753759602,0.894549441076432,0.872491174470383,0.876459245361684,0.912162162162162,1.04759006537741,1.06248079739916,1.00966850828729,0.930674738651548,0.893300248138958,0.941992433795713
"Burlington, VT",152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69491525423729,1.66080764377141,1.64506480558325,1.61538461538462,1.64812579804446,1.64812579804446,1.64378844143897,1.73076923076923,1.65118679050568,1.71428571428571,1.73970155527533,1.7
"Prescott, AZ",153,,,,,,,,,,,,,,,,,,,,,,0.65,0.660412757973734,0.652472527472527,0.656738380353156,0.665008291873963,0.622171945701357,0.659722222222222,0.661057692307692,0.675,0.6875,0.669642857142857,0.681818181818182,0.684667309546769,0.666666666666667,0.593049507424329,0.664965986394558,0.642857142857143,0.625,0.707142857142857,0.728756708407871,0.728756708407871,0.71875,0.697424892703863,0.71875,0.733173076923077,0.755813953488372,0.74375,0.763991769547325,0.758405688961244,0.763606413092604,0.802389610837269,0.801376146788991,0.75,0.776927566767268,0.735294117647059,0.748129675810474,0.781671386192017,0.815256277949776,0.827480158730159,0.763962913613147,0.759326200115674,0.808183183183183,0.744960560911481,0.735294117647059,0.754227941176471,0.723140495867769,0.834797891036907,0.784632034632035,0.78125,0.913793103448276,0.913333333333333
"Tyler, TX",154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10758620689655,1.10674157303371,1.11204958070895,1.07631860902917,0.954166666666667,0.866336633663366,0.866336633663366,0.895012426862735,0.866336633663366,0.911291208791209,0.919778699861687,0.936264334795734,0.995833333333333,0.970779220779221,0.951784596117721,0.94939703987191,0.926229508196721,0.903409090909091,0.9,0.903409090909091,0.9,0.9,0.9,0.87719298245614,0.887777777777778,0.90625,0.976666666666667,0.98,0.965350877192982,0.92220566318927,0.965350877192982,0.9375
"Lafayette-West Lafayette, IN",155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.681818181818182,0.699597585513078,0.740431495337636,0.85,0.870648113054307,0.802510822510823,0.702888211211519,0.8125,0.782380952380952,0.733333333333333,0.748655913978495,0.691627818733738,0.696121231155779,0.634524800142649,0.732624432370093,0.713131450298751,0.720506217070601,0.75,0.758333333333333,0.883575883575884,0.8125,0.815384615384615,0.824038461538461,0.790909090909091,0.823076923076923,0.837349397590361,0.757396449704142,0.737773152965661,0.736781313324936,0.75,0.7375
"Torrington, CT",156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914634146341463,0.930336420282399,0.86861817617866,0.876785714285714,0.878030158427181,0.863636363636364,0.834261321455085,0.853822306122136,0.86848635235732,0.85977762317048,0.863636363636364,0.85,0.819672131147541,0.8875,0.876550868486352,0.887573964497041,0.913978494623656,0.93671256299496,0.912237762237762,0.913954493087558,0.883333333333333,0.87174317617866,0.887573964497041,0.934057971014493,0.921658986175115,0.909090909090909,0.9,0.920204493087558,0.887573964497041,0.882352941176471,0.919117647058823
"St. Cloud, MN",157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.753348214285714,0.766129032258065,0.758135822178558,0.764705882352941,0.764705882352941,0.758135822178558,0.819548872180451,0.816665931691399,0.820885547201337,0.833333333333333,0.805,0.827296900788557,0.832129032258065,0.833737471710314,0.835174253319509,0.829166666666667,0.833737471710314,0.84005376344086,0.837151067323481,0.845070422535211,0.836118424091266,0.813377615473828,0.819277108433735,0.819277108433735,0.833333333333333,0.833737471710314,0.852534562211982,0.838095238095238,0.85,0.838095238095238
"Panama City, FL",158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.964660936007641,0.886975344053653,0.906349206349206,0.846153846153846,0.846805234795997,0.764705882352941,0.764705882352941,0.744402985074627,0.792079207920792,0.833333333333333,0.842750420875421,0.854166666666667,0.848076923076923,0.807692307692308,0.836251390433815,0.814606741573034,0.901442307692308,0.889523809523809,0.894206349206349,0.9375,0.92378752886836,0.944444444444444,0.918060200668896,0.942857142857143,0.878565799842396,0.901056034482759,0.895238095238095,0.951987447698745,0.95397489539749,0.939047619047619,0.944761904761905,0.955180014695077,0.9375,0.95058494404883,0.9375,0.982857142857143,0.952380952380952,0.997586206896552,1.00451321986298,1
"Greenville, NC",159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.590465872156013,0.607142857142857,0.634657836644592,0.633995584988962,0.614285714285714,0.637254901960784,0.625,0.625,0.607142857142857,0.66,0.649484536082474,0.651923076923077,0.655311401305877,0.655844155844156,0.695744680851064,0.664621676891616,0.701165011459129,0.654545454545455,0.636969696969697,0.64882400648824,0.637254901960784,0.636363636363636,0.661111111111111,0.65,0.655711206896552,0.627272727272727,0.65,0.664285714285714,0.666666666666667,0.641683778234086,0.66547619047619,0.672974413646055,0.663972569189322,0.696445725264169,0.657291666666667,0.646428571428571,0.661776096282173,0.679101089588378,0.686666666666667,0.655172413793103,0.655172413793103,0.699229183936631
"Waterloo, IA",160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.775252525252525,0.700337837837838,0.786616161616162,0.763157894736842,0.721528861154446,0.810669456066946,0.902777777777778,0.821428571428571,0.810669456066946,0.787922277854512,0.797611309717257,0.762531328320802,0.773645093396475,0.773480662983425,0.756578947368421,0.767876323461716,0.792708333333333,0.778388278388278,0.778388278388278,0.778388278388278,0.824861401108791,0.773645093396475,0.773645093396475,0.810669456066946,0.829763361893105,0.825596695226438
"Columbia, MO",161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.577147693609818,0.636042402826855,0.604166666666667,0.571428571428571,0.553571428571429,0.566666666666667,0.492957746478873,0.46875,0.504730713245997,0.543181818181818,0.499286733238231,0.571428571428571,0.66010101010101,0.689655172413793,0.690981432360743,0.687645687645688,0.686813186813187,0.689058355437666,0.661375661375661,0.661904761904762,0.659304511278195,0.661904761904762,0.680851063829787,0.661904761904762,0.650452488687783,0.644120718462824,0.681818181818182,0.678862204926007,0.664021164021164,0.64902102973169,0.708505747126437,0.710344827586207,0.61953210673815
"Dover, DE",162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03662175464501,1.07277289836888,1.08552631578947,1.08479138627187,1.18243243243243,1.06104651162791,1.06649937264743,1.10928661219359,1.11619396157365,1.08139534883721,1.05523255813953,1.04372866271775,1.08569065299262,1.06395348837209,1.10102929590616,1.19190396426577,1.1394472361809,1.11899860584673,1.09786700125471,1.17378395728167,1.21306836315666
"Bloomington, IN",163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17411764705882,1.12171052631579,1.13571428571429,1.16861517151232,1.18694362017804,1.18721461187215,1.18499063865197,1.15107913669065,1.16097701149425,1.16861517151232,1.1783189316575,1.15107913669065,1.16763969974979,1.1525974025974,1.14639923591213,1.18721461187215
"Billings, MT",164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.857142857142857,0.87,0.87,0.797058823529412,0.841391587914282,0.821428571428571,0.815789473684211,0.82,0.8,0.803125,0.822478991596639,0.868990384615385,0.869230769230769,0.862268518518518,0.862268518518518,0.86718142968143,0.868055555555556,0.868055555555556,0.870726495726496,0.870786516853933,0.906439393939394,0.898717948717949,0.917366311171621,0.903000356125356,0.881410256410256,0.884615384615385,0.868055555555556,0.89514652014652
"Wichita Falls, TX",165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.676470588235294,0.669593852908891,0.676470588235294,0.68206232943214,0.667259786476868,0.654946474713917,0.66842681969288,0.658730158730159,0.664162005819525,0.72463768115942,0.710714285714286,0.707397959183673,0.794585987261146,0.807689737257498,0.796130952380952,0.792592592592593,0.732142857142857,0.745454545454545,0.642248062015504,0.633333333333333,0.61875,0.642248062015504,0.658359173126615,0.667259786476868,0.679851668726823,0.683389137115705,0.691443388072602,0.711005678421996,0.692485549132948,0.711297071129707,0.710714285714286,0.658359173126615
"Hattiesburg, MS",166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.742645556690501,0.75,0.75,0.685227272727273,0.706382978723404,0.714583333333333,0.745614035087719,0.745614035087719,0.740909090909091,0.757422402159244,0.7,0.7,0.7,0.735037878787879,0.793333333333333,0.759090909090909,0.74155701754386,0.759090909090909,0.745833333333333
"Odessa, TX",167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39985994397759,1.37628111273792,1.31666421952493,1.20967741935484,1.11285714285714,1.09413580246914,1.06,1.17153481760317,1.14142857142857,1.14142857142857,1.07053571428571,1.04899387576553,1.02650176678445,1.03026634382567,0.968356092436975,1.03650793650794,1.01413427561837
"Lawton, OK",168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.658333333333333,0.706512605042017,0.718181818181818,0.71875,0.718465909090909,0.707924107142857,0.590909090909091,0.583333333333333,0.616776315789474,0.583333333333333,0.605263157894737,0.616776315789474,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.585106382978723,0.594618055555556,0.629340277777778,0.627777777777778,0.662586805555555,0.71875,0.7109375,0.695,0.693122119815668,0.684101055194805,0.663080808080808,0.659722222222222,0.662698412698413,0.657894736842105,0.680803571428571,0.7,0.682951146560319,0.668103448275862,0.644685039370079,0.642857142857143,0.668103448275862,0.686939182452642,0.721887550200803,0.721887550200803,0.71388134057971
"Carbondale, IL",169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.710526315789474,0.750334672021419,0.833333333333333,0.8,0.790584415584416,0.790584415584416,0.722932330827068,0.690079365079365,0.710526315789474,0.707142857142857,0.731578947368421,0.785714285714286,0.785714285714286,0.75,0.751506024096386,0.796,0.75,0.753012048192771,0.767857142857143,0.710526315789474
"Harrisonburg, VA",170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.859255916566386,0.807113543091655,0.803812526021531,0.829166666666667,0.904634581105169,0.846179302045728,0.89126559714795,0.91792656587473,0.89126559714795,0.869444444444444,0.783625730994152,0.837719298245614,0.888888888888889,0.931185505159587,0.904605263157895,0.9,0.904605263157895,0.85,0.902302631578947,0.883333333333333
"Jonesboro, AR",171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.826388888888889,0.77639751552795,0.720338983050847,0.737224842767296,0.763266509433962,0.743589743589744,0.764280913978495,0.789835164835165,0.801517221334108,0.811517221334108,0.794285714285714,0.78125,0.78125,0.808748728382503,0.78125,0.78125,0.808748728382503,0.767857142857143,0.789835164835165,0.79206043956044,0.733333333333333,0.794999364191251,0.794999364191251,0.808748728382503,0.795,0.808748728382503,0.827480158730159,0.823809523809524,0.828571428571429,0.819047619047619,0.819047619047619,0.75,0.874872838250254,0.874872838250254
"Bismarck, ND",172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.936098981077147,0.943579766536965,0.94,0.969387755102041,0.909090909090909,0.909090909090909,0.918367346938776,0.918367346938776,0.921624988023378,0.944170771756979,0.930957056682926,0.951219512195122,0.972364380757421,0.944380514000767,0.926136363636364
"Lawrence, KS",173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.780721220527046,0.773684210526316,0.736842105263158,0.740296052631579,0.736842105263158,0.736842105263158,0.740131578947368,0.75,0.760456273764259,0.751699939503932,0.750526315789474,0.801104972375691,0.8,0.8125,0.833333333333333,0.815606725146199,0.818713450292398,0.845528455284553,0.844827586206897,0.82546992481203,0.82546992481203,0.833846153846154,0.812937062937063,0.841923076923077,0.855513307984791,0.7875,0.882619760479042,0.853846153846154,0.853846153846154,0.829254079254079,0.835591214868781
"Missoula, MT",174,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.943557127374365,0.903409090909091,0.875,0.883333333333333,0.940298507462687,0.965703971119134,0.911362253871279,0.909564052073077,0.926666666666667,0.909201891526732,0.944309927360775,0.955188679245283,0.958333333333333,0.972716488730724,0.984126984126984,0.991666666666667,1.00378787878788,0.959119496855346,0.966666666666667,0.986394557823129,0.95872641509434,0.972469355476473,0.973603142324545,1,1.015625,0.954545454545455,0.974489795918367,0.988761097659403,1.00830367734282,1.01273885350318,1.03084415584416,1.03333333333333,1.07236842105263,1.12797619047619,1.15444015444015,1.14407200649914,1.1112790439917,1.11029411764706,1.11029411764706,1.12037037037037,1.03693181818182,1.075,1.01190476190476,1.075,1.06256109481916
"Ithaca, NY",175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19775335295846,1.20920707732634,1.25,1.22692307692308,1.21559633027523,1.23281596452328,1.24804563141139,1.23636363636364,1.23414634146341,1.22063863206368,1.20785984848485,1.17134146341463,1.23825054076229,1.22063863206368,1.38095238095238
"Grand Forks, MN",176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.854398382204247,0.901428571428571,0.892857142857143,0.905755956010769,0.917065390749601,0.891025641025641,0.9125,0.957357859531773,0.924849972722313,0.929519918283963,0.968627450980392,0.945736434108527,0.935416666666667,0.929029304029304,0.872083333333333
"Victoria, TX",177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.985108592637152,0.985108592637152,1,0.997277876213408,0.927575187969925,0.900974025974026,0.919372114496768,0.928229166666667,0.909090909090909,0.919372114496768,0.913917569042223,0.987633237050697
"Manhattan, KS",178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79719387755102,0.78125,0.783049242424242,0.793333780880773,0.84375,0.806451612903226,0.826666666666667,0.822571942446043,0.89527027027027,0.8575,0.891752782193959,0.909007352941176,0.957828282828283,1,1.00694444444444,0.99375,0.992628205128205,0.96980055997003,0.961111111111111,0.928991596638655,0.923076923076923,0.907670454545455,0.852941176470588,0.86976320582878,0.86976320582878,0.864705882352941,0.865,0.84,0.843253968253968,0.847305919886565,0.8125,0.816326530612245,0.854660560344828
"Corvallis, OR",179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10062893081761,1.10062893081761,1.14809782608696,1.15321557971015,1.07291666666667,1.05625,1.02149632802938,1.02939220507033,1.05772412755716,1.06960081883316,1.08050847457627,1.08050847457627,1.17272727272727,1.19732252904309,1.20659722222222,1.23448275862069,1.24431818181818,1.125,1.125,1.19022316684378,1.18232044198895,1.21713214653733,1.15882352941176,1.20545073375262,1.25508130081301,1.26751592356688,1.2921987128546,1.3135516398316,1.31161594513502,1.20032051282051,1.14764267990074,1.11538461538462,1.09655172413793,1.09655172413793,1.24375,1.23333333333333,1.18685661764706,1.20833333333333,1.21055381400209,1.20833333333333,1.14197530864198
"Hinesville, GA",180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.643382352941177,0.620535714285714,0.692182410423453,0.689338235294118,0.769794721407625,0.769794721407625,0.760135135135135,0.788809178493733,0.806091370558376,0.8,0.8,0.80091533180778,0.83912037037037,0.795408163265306,0.726127320954907
"Casper, WY",181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08359133126935,1.18286445012788,1.05374077976818,1.05374077976818,1.05569391929585,1.0597115602998,1.04644585920236,1.04282053858521,0.991334185947159,0.944570135746606,0.94,0.94,0.940908682769148,0.948366701791359,0.882352941176471,0.823723228995058,0.833333333333333
"Williston, ND",182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.57936507936508,2.49568965517241,2.49568965517241,2.49568965517241,2.21843003412969,2.17865925634468,2.08803957063818,1.89224137931034,1.85185185185185,1.60816912972085,1.54741379310345,1.50801131008483,1.54741379310345,1.49625935162095,1.4058106841612,1.36280800446926,1.46198830409357,1.4096536574764,1.57888736890105,1.70394036208733,1.66768031523043,1.70394036208733
